name,occurrences_new
Sisyrinchium bermudiana forma gramineum,319
Sisyrinchium bermudiana var. gramineum,319
Sisyrinchium corymbosum,1
Sisyrinchium dichotomum,6
Sisyrinchium gramineum,10
Sisyrinchium graminoides,73
Sisyrinchium laxum,9
Sisyrinchium longifolium,2
Sisyrinchium miamiense,16
Sisyrinchium montanum,2290
Sisyrinchium mucronatum var. atlanticum,1
Sisyrinchium nanum,2
Sisyrinchium recurvatum,2
Sisyrinchium striatum,332
Sisyrinchium strictum,21
Sisyrinchium tenellum,4
Smelowskia calycina,401
Smilacina liliacea,1
Smilacina sessilifolia,8
Smilacina stellata,701
Smilacina stellata var. crassa,4
Smilacina stellata var. sessilifolia,62
Smilax canariensis,31
Smilax excelsa,118
Sobralia macrantha,363
Solanum adventitium,9
Solanum ajanhuiri,473
Solanum alatum,540
Solanum aloysiaefolium,577
Solanum americanum,11960
Solanum americanum subsp. nodiflorum,26
Solanum americanum var. nodiflorum,26
Solanum americanum var. patulum,10
Solanum andigena,2
Solanum andigena subsp. argentinum,2
Solanum andigena var. carhuas,2
Solanum andigena var. columbianum,2
Solanum andigena var. hairuru,2
Solanum approximatum,2
Solanum calvum,3
Solanum campylacanthum,2356
Solanum chaucha,3
Solanum chenopodioides,4692
Solanum cornutum,49
Solanum crenatodentataum,19727
Solanum curtipes,7
Solanum decipiens,287
Solanum douglasii,2951
Solanum durangoense,2
Solanum emulans,800
Solanum estradae,3
Solanum fontanesianum,1
Solanum gollmeri,6
Solanum gracile,10
Solanum gracilius,1
Solanum hispidum,301
Solanum humile,38
Solanum inconspicuum,1
Solanum indicum,116
Solanum inops,1
Solanum isabellii,6
Solanum juvenale,103
Solanum luteum,94
Solanum luteum ssp. alatum,19
Solanum luteum subsp. alatum,19
Solanum luteum var. luteum,25
Solanum maioranthum,1
Solanum mamilliferum,1
Solanum mammosum,498
Solanum merrillianum,2
Solanum nigrum,137471
Solanum nigrum var. americanum,10
Solanum nigrum var. douglasii,2
Solanum nigrum var. villosum,1
Solanum nodiflorum,1820
Solanum nodiflorum subsp. nutans,9
Solanum nodiflorum var. acuminatum,1
Solanum oleraceum,1
Solanum oligospermum,1
Solanum ottonis,12
Solanum parviflorum,1
Solanum photeinocarpum,67
Solanum phureja,38
Solanum pilcomayense,213
Solanum prionopterum,1
Solanum pseudogracile,19
Solanum ptychanthum,704
Solanum pulchrilobum,1
Solanum purpuratum,1
Solanum pygmaeum,118
Solanum quitoense,458
Solanum rostratum,4767
Solanum rybinii,4
Solanum sciaphilum,6
Solanum seaforthianum,1889
Solanum seaforthianum var. disjunctum,61
Solanum stenotomum,15
Solanum stenotomum forma ari-chuwa,1
Solanum sublobatum,407
Solanum subspatulatum,1
Solanum sylvestre,1
Solanum tenellum,3
Solanum tenuifolium,1
Solanum triangulare,12
Solanum triflorum,4320
Solanum tuberosum,12896
Solanum tuberosum subsp. andigena,219
Solanum villosum,3461
Solanum villosum subsp. alatum,15
Solanum wendlandii,411
Solenostemon scutellarioides,110
Solidago canadensis,108354
Solidago mexicana,106
Solidago rugosa,2969
Solidago sempervirens,4937
Solidago sempervirens subsp. mexicana,2
Solidago sempervirens var. mexicana,2
Solidago x niederederi,9
Soliva anthemifolia,78
Soliva mutisii,107
Soliva pterosperma,523
Soliva sessilis,2716
Soliva stolonifera,12
Soliva valdiviana,17
Sollya fusiformis,2
Sollya heterophylla,19
Sonchus arvensis,138755
Sonchus wightianus,50
Sophia sophia,1
Sorbus arbutifolia var. atropurpurea,1
Sorghum aterrimum,2
Sorghum bicolor subsp. drummondii,176
Sorghum bicolor var. drummondii,176
Sorghum drummondii,168
Sorghum halepense var. sudanense,1
Sorghum sudanense,45
Sorghum vulgare var. drummondii,2
Sparaxis fragrans,32
Sparganium glomeratum,3996
Spartina anglica,16965
Spartina densiflora,268
Spartina densiflora subvar. pauper,268
Spartina juncea,7
Spartina juncea subvar. americana,7
Spartina maritima,1612
Spartina patens,1022
Spartina patens var. juncea,5
Spartina patens var. monogyna,1
Spartina stricta,18
Spartina townsendii var. anglica,350
Spartina versicolor,2074
Spartium junceum,25772
Spergella saginoides,2
Spergula leiosperma,370
Spergula morisonii,22329
Spergula salina,5
Spergularia canina var. leiosperma,13
Spergularia canina var. salina,5
Spergularia dillenii var. leiosperma,9
Spergularia leiosperma,3
Spergularia marina,18683
Spergularia neglecta,3
Spergularia neglecta var. genuina,3
Spergularia neglecta var. salina,3
Spergularia rubra,62814
Spergularia rubra var. perennans,2
Spergularia salina,1037
Spergularia salina var. genuina,1037
Spergularia salina var. leiosperma,1037
Spermacoce bartlingiana,40
Spermacoce latifolia,721
Sphaeralcea cisplatina,2
Sphaeralcea miniata,49
Sphaerophysa salsula,356
Sphenoclea dalzielii,15
Sphenoclea zeylanica,1379
Spilanthes uliginosa,50
Spinacia turkestanica,79
Spiraea chamaedryfolia,3595
Spiraea filipendula,26
Spiraea rubra,6
Spiraea ulmaria,11
Spondias macrocarpa,54
Spondias purpurea,1984
Spondias venulosa,244
Sporobolus affinis,2
Sporobolus africanus,10153
Sporobolus argutus,16
Sporobolus capensis,21
Sporobolus indicus var. capensis,34
Sporobolus patens,11
Sporobolus pulvinatus,55
Sporobolus pumilus,212
Sporobolus pyramidatus,1344
Stachys arvensis,27742
Stachys arvensis var. bermudiana,1
Stachys byzantina,8056
Stachys cretica,350
Stachys grandiflora,3
Stachys italica,2
Stachys macrantha,104
Stachys officinalis,945
Stachys olympica,4
Stachytarpheta cayennensis,2911
Stachytarpheta cayennensis forma albiflora,13
Stachytarpheta dichotoma,26
Stachytarpheta friedrichsthalii,36
Stachytarpheta guatemalensis,33
Stachytarpheta guatemalensis forma albiflora,1
Stachytarpheta indica,424
Stachytarpheta jamaicensis,2954
Stachytarpheta jamaicensis forma atrocoerulea,4
Stachytarpheta tabascana,3
Stachytarpheta urticifolia,1048
Stachytarpheta urticifolia forma albiflora,1048
Steironema ciliatum,48
Steironema ciliatum var. occidentale,2
Stellaria aquatica,11013
Stellaria cupaniana,336
Stellaria hebecalyx,174
Stenactis annua,682
Stenactis ramosa,2
Stenactis strigosa,98
Stenochlaena palustris,906
Stenolobium caeruleum,1
Sterculia foetida,173
Sternbergia lutea,2061
Stipa arguens,1
Stipa brachychaeta,19
Stipa capensis,3278
Stipa eminens,320
Stipa filiculmis,7
Stipa formicarum,2
Stipa humilis,16
Stipa hymenoides,279
Stipa neesiana,39
Stipa neesiana var. hirsuta,1
Stipa papposa,22
Stipa poeppigiana,5
Stipa retorta,74
Stipa splendens,211
Stipa tenacissima,8979
Stipa tenuis,8
Stipa tortilis,32
Striga asiatica,947
Striga aspera,245
Striga densiflora,8
Striga hermonthica,979
Striga lutea,45
Strobilanthes alternata,3
Strobilanthes hamiltoniana,139
Strobilanthes maculata,53
Suaeda acuminata,118
Swainsona salsula,23
Swida amomum,24
Symphyotrichum dumosum,833
Symphyotrichum dumosum var. strictior,24
Symphyotrichum dumosum var. subulifolium,44
Symphyotrichum lateriflorum,2989
Symphyotrichum lateriflorum var. angustifolium,3
Symphyotrichum lateriflorum var. hirsuticaule,3
Symphyotrichum lateriflorum var. horizontale,17
Symphyotrichum lateriflorum var. tenuipes,2
Symphyotrichum novi-belgii,5425
Symphyotrichum tradescantii,206
Symphytum ibiricum,5
Symphytum officinale,209119
Symphytum officinale ssp. uliginosum,2
Symphytum officinale var. officinale,15210
Symphytum tauricum,100
Synadenium grantii,47
Synadenium umbellatum,1
Syntherisma pruriens,1
Syzygium floribundum,799
Syzygium grande,17
Tacsonia mollissima,1
Taeniatherum asperum,9
Taeniatherum caput-medusae,7036
Tagetes erecta,9465
Tagetes patula,1453
Tagetes remotiflora,148
Tagetes signata,3
Tagetes tenuifolia,915
Talinum chrysanthum,16
Talinum fruticosum,657
Talinum paniculatum,3341
Talinum paniculatum var. paniculatum,12
Talinum paniculatum var. sarmentosum,5
Talinum patens,36
Talinum reflexum,1
Talinum sarmentosum,1
Talinum spathulatum,1
Talipariti tiliaceum,232
Tamarix aphylla,3866
Tamarix articulata,1
Tamarix brachystylis,1
Tamarix canariensis,2197
Tamarix chinensis,1123
Tamarix esperanzana,4
Tamarix gallica,7648
Tamarix gallica var. agrigentina,7648
Tamarix gallica var. sardoa,7648
Tamarix juniperina,40
Tamarix pentandra,66
Tamarix ramosissima,5754
Tamarix riojana,1
Tanacetum balsamita,412
Tanacetum boreale,7
Tanacetum parthenium,49005
Tanacetum vulgare,249608
Tanacetum vulgare var. crispum,476
Taraxacum abietifolium,69
Taraxacum acroglossum,555
Taraxacum acutangulum,152
Taraxacum acutifidum,92
Taraxacum acutum,26
Taraxacum aequabile,5
Taraxacum aequilobum,1946
Taraxacum aequisectum,47
Taraxacum affine,3
Taraxacum agaurum,80
Taraxacum alatum,3185
Taraxacum ammophilum,4
Taraxacum amoemum,13
Taraxacum amphilobum,14
Taraxacum amplum,1382
Taraxacum ancistrolobum,1031
Taraxacum angustisectum,1
Taraxacum angustisquameum,2206
Taraxacum aphanochroum,120
Taraxacum armeniacum,1
Taraxacum arrhenii,103
Taraxacum atripictum,3
Taraxacum atroglaucum,1
Taraxacum atrovirens,21
Taraxacum aurosulum,183
Taraxacum beckeri,11
Taraxacum biformatum,143
Taraxacum biforme,416
Taraxacum borgvallii,456
Taraxacum brachycranum,9
Taraxacum brachyglossum,600
Taraxacum bracteatum,996
Taraxacum brakelii,2
Taraxacum braunblanquetii,44
Taraxacum brevisectum,12
Taraxacum caloschistum,445
Taraxacum campylodes,28631
Taraxacum canaliculatum,344
Taraxacum canorubens,12
Taraxacum canoviride,68
Taraxacum canulum,81
Taraxacum capnocarpum,16
Taraxacum castaneum,3
Taraxacum catalanum,16
Taraxacum caudulatum,306575
Taraxacum chlorodes,78
Taraxacum chloroleucum,1
Taraxacum chloroticum,3
Taraxacum christiansenii,78
Taraxacum ciliatum,13
Taraxacum commixtum,291
Taraxacum commutatum,3
Taraxacum comtulum,69
Taraxacum copidophyllum,506
Taraxacum cordatum,1873
Taraxacum corniculatum,19
Taraxacum crispifolium,81
Taraxacum croceiflorum,1151
Taraxacum cyanolepis,727
Taraxacum cyclocentrum,1
Taraxacum dahlii,30
Taraxacum dahlstedtii,395
Taraxacum danubium,7
Taraxacum decipiens,490
Taraxacum degelii,23
Taraxacum dens-leonis,43
Taraxacum dens-leonis var. commune,43
Taraxacum densilobum,69
Taraxacum dentosum,142
Taraxacum detonsum,7
Taraxacum devians,1
Taraxacum dilaceratum,178
Taraxacum dilatatum,548
Taraxacum dilutisquameum,17
Taraxacum disseminatum,116
Taraxacum dissimile,125
Taraxacum divulsum,3
Taraxacum dunense,135
Taraxacum duplidens,50
Taraxacum ekmanii,1828
Taraxacum erythrospermum,6446
Taraxacum eurylobum,4
Taraxacum expallidiforme,1383
Taraxacum explicatum,85
Taraxacum falcatum,246
Taraxacum falciferum,50
Taraxacum fasciatum,2344
Taraxacum firmulifolium,4
Taraxacum firmum,23
Taraxacum flexile,2
Taraxacum florstroemii,271
Taraxacum friesii,68
Taraxacum fulviforme,340
Taraxacum fulvum,968
Taraxacum gasparinii,306422
Taraxacum geminatum,624
Taraxacum gibberum,7
Taraxacum glauciniforme,70
Taraxacum glaucinum,297
Taraxacum glossocentrum,195
Taraxacum gotlandicum,729
Taraxacum gracilens,29
Taraxacum gracillimum,1
Taraxacum grootii,10
Taraxacum haematicum,758
Taraxacum haematiforme,309485
Taraxacum haematopus,66
Taraxacum hamatum,2996
Taraxacum haraldii,7
Taraxacum hemicyclum,2019
Taraxacum hepaticolor,9
Taraxacum heterophyllum,24
Taraxacum hispanicum,405
Taraxacum holmboei,1
Taraxacum huelphersianum,181
Taraxacum insigne,309
Taraxacum intercedens,606
Taraxacum intermedium,315
Taraxacum interruptum,343
Taraxacum interveniens,838
Taraxacum intricatum,1
Taraxacum involucratum,252
Taraxacum islandicum,12
Taraxacum isophyllum,1264
Taraxacum isthmicola,288
Taraxacum kjellmannii,398
Taraxacum kurdiciforme,1
Taraxacum kurdicum,1
Taraxacum laciniosifrons,219
Taraxacum laciniosum,150
Taraxacum lacinulatum,320
Taraxacum lacistophylloides,170
Taraxacum lacistophyllum,625
Taraxacum laeticolor,411
Taraxacum laetiforme,52
Taraxacum laetum,555
Taraxacum laevigatum,1779
Taraxacum laevigatum var. coloratum,1779
Taraxacum laevigatum var. decipiens,1779
Taraxacum laevigatum var. normale,1779
Taraxacum langeanum,588
Taraxacum latilobum,3
Taraxacum latisectum,89
Taraxacum latispinum,306920
Taraxacum latissimum,541
Taraxacum lepidum,84
Taraxacum leptaleum,10
Taraxacum leptocarpum,1
Taraxacum leptodon,504
Taraxacum limbatum,1056
Taraxacum linguatifrons,48
Taraxacum linguatum,72
Taraxacum lingulatum,2152
Taraxacum longisectum,11
Taraxacum longisquameum,1412
Taraxacum lucidum,591
Taraxacum lunare,43
Taraxacum macranthum,4
Taraxacum maculatum,120
Taraxacum maderense,53
Taraxacum magnobliquum,2
Taraxacum marginatum,44
Taraxacum marginellum,310
Taraxacum marklundii,557
Taraxacum maurophyllum,41
Taraxacum melanthoides,140
Taraxacum mexicanum,7
Taraxacum microlobum,233
Taraxacum mimulum,336
Taraxacum miniatum,6
Taraxacum molybdinum,11
Taraxacum monspeliense,1
Taraxacum montesignum,8
Taraxacum mucronatum,295
Taraxacum multidentatum,4
Taraxacum multilobum,269
Taraxacum naeviferum,3
Taraxacum nemorum,11
Taraxacum obliquilobum,2117
Taraxacum oblongatum,464
Taraxacum obscurans,11
Taraxacum obtusulum,50
Taraxacum occidentale,20
Taraxacum officinale,278403
Taraxacum officinale subsp. vulgare,9
Taraxacum officinale var. collinum,278403
Taraxacum officinale var. compactum,278403
Taraxacum officinale var. corniculatum,278403
Taraxacum officinale var. genuinum,278403
Taraxacum officinale var. intermedium,278403
Taraxacum officinale var. laevigatum,2
Taraxacum officinale var. pratense,278403
Taraxacum officinale var. taraxacoides,278403
Taraxacum officinale var. typicum,278403
Taraxacum olitorium,47
Taraxacum onychodontum,45
Taraxacum orphnocephalum,15
Taraxacum ostenfeldii,1820
Taraxacum oxoniense,705
Taraxacum oxyodon,2
Taraxacum pachylobum,152
Taraxacum pallescens,188
Taraxacum pallidilateritium,13
Taraxacum pallidipes,502
Taraxacum pallidulum,32
Taraxacum palustre,1380
Taraxacum palustre var. vulgare,2
Taraxacum pannucium,659
Taraxacum pannulatiforme,105
Taraxacum pannulatum,224
Taraxacum parnassicum,501
Taraxacum parvilobum,1
Taraxacum parvuliceps,11
Taraxacum patens,385
Taraxacum pectinatiforme,2263
Taraxacum perminiatum,9
Taraxacum perssonii,70
Taraxacum piceatum,2411
Taraxacum pindicola,13
Taraxacum planum,1694
Taraxacum plumbeum,103
Taraxacum polyodon,1529
Taraxacum polyschistum,71
Taraxacum praecox,198
Taraxacum praeradians,317
Taraxacum privum,386
Taraxacum procerisquameum,45
Taraxacum proximiforme,34
Taraxacum proximum,707
Taraxacum pruinatum,10
Taraxacum psammophilum,72
Taraxacum pseudocastaneum,21
Taraxacum pseudodunense,2
Taraxacum pseudofulvum,9
Taraxacum pseudohamatum,913
Taraxacum pseudolacistophyllum,10
Taraxacum pseudoproximum,6
Taraxacum pulcherrimum,24
Taraxacum pulchrifolium,19
Taraxacum purpureocornutum,5
Taraxacum purpureomarginatum,7
Taraxacum purpureum,626
Taraxacum pycnolobum,116
Taraxacum raunkiaeri,108
Taraxacum recurvum,407
Taraxacum reflectens,1
Taraxacum remotijugum,1
Taraxacum remotilobum,81
Taraxacum repletum,16
Taraxacum retroflexum,1379
Taraxacum retzii,9
Taraxacum rhodolepis,43
Taraxacum rhodopodum,141
Taraxacum ruberulum,42
Taraxacum rubicundum,3841
Taraxacum rubrisquameum,98
Taraxacum sagittipotens,114
Taraxacum saphycraspedum,31
Taraxacum sarcophyllum,2
Taraxacum scanicum,678
Taraxacum schizophyllum,2
Taraxacum scotiniforme,46
Taraxacum scotinum,310
Taraxacum sellandii,1118
Taraxacum semiglobosum,622
Taraxacum sempervivum,306379
Taraxacum septentrionale,98
Taraxacum silesiacum,309
Taraxacum simile,62
Taraxacum sinuatum,182
Taraxacum speciosum,149
Taraxacum spilophylloides,16
Taraxacum spilophyllum,56
Taraxacum squamulosum,119
Taraxacum stellare,1
Taraxacum stenacrum,247
Taraxacum stenoschistum,702
Taraxacum stereodes,155
Taraxacum subcanescens,69
Taraxacum subcyanolepis,226
Taraxacum subdissimile,8
Taraxacum subexpallidum,205
Taraxacum subhamatum,1212
Taraxacum subhuelphersianum,413
Taraxacum subintegrum,70
Taraxacum sublaciniosum,35
Taraxacum sublaeticolor,874
Taraxacum sublutescens,37
Taraxacum subpallescens,3
Taraxacum subpenicilliforme,82
Taraxacum subpraticola,81
Taraxacum subundulatum,160
Taraxacum sundbergii,92
Taraxacum taeniatum,411
Taraxacum tanyolobum,35
Taraxacum tanyphyllum,225
Taraxacum taraxacoides,41
Taraxacum taraxacoides var. laevigatum,41
Taraxacum taraxacum,5
Taraxacum taraxacum subsp. genuinum,5
Taraxacum taraxacum var. cordigerum,5
Taraxacum taraxacum var. corniculatum,5
Taraxacum taraxacum var. erythrospermum,5
Taraxacum tenellisquamum,49
Taraxacum tenuilobum,409
Taraxacum tenuisquameum,4
Taraxacum thracicum,17
Taraxacum tortilobum,1331
Taraxacum triangulare,188
Taraxacum trilobatum,523
Taraxacum turcicum,3
Taraxacum turfosum,185
Taraxacum undulatiforme,77
Taraxacum undulatum,332
Taraxacum vagans,1
Taraxacum valens,299
Taraxacum vastisectum,345
Taraxacum vulgare,1178
Taraxacum vulgare subsp. erythrospermum,1
Taraxacum vulgare var. genuinum,1178
Taraxacum westhoffii,1
Taraxacum xanthostigmum,1349
Taraxacum xerophilum,14
Tarenaya hassleriana,495
Tectona grandis,6369
Teline monspessulana,280
Teloxys aristata,60
Teloxys botrys,15
Tephrosia candida,262
Tephrosia vogelii,410
Teruncias arvensis,19
Tetragonocalamus quadrangularis,16
Thacla natans,128
Thalia dealbata,166
Thalictrum collinum,25
Thalictrum delavayi,431
Thalictrum hultenii,1
Thalictrum minus,27107
Thalictrum minus ssp. kemense,258
Thalictrum minus ssp. minus,1784
Thalictrum minus var. minus,1784
Thalictrum simplex,7183
Thamnocalamus tessellatus,152
Thapsia villosa,7502
Thelypteris parasitica,384
Themeda arguens,609
Themeda frondosa,2
Thesium refractum,507
Thevetia neriifolia,68
Thevetia peruviana,979
Thevetia thevetia,1
Thladiantha cordifolia,197
Thlaspi arvense,81169
Thlaspi caerulescens subsp. brachypetalum,20
Thlaspi macrophyllum,9
Thlaspi perfoliatum,12229
Thunbergia laurifolia,132
Thymelaea gussonei,26
Thymelaea passerina,3829
Thymus arcticus,1
Thymus drucei,5060
Thymus odoratissimus,92
Thymus pulegioides,102138
Thymus serpyllum,31208
Thymus serpyllum ssp. chamaedrys,67
Thymus serpyllum var. albus,1
Tiarella cordifolia,2925
Tiarella cordifolia var. austrina,2
Tiarella cordifolia var. collina,16
Tiarella cordifolia var. cordifolia,1
Tiarella wherryi,6
Tibouchina herbacea,261
Tibouchina urvilleana,1043
Tinantia fugax,9
Tiniaria japonica,29
Tissa marina,3
Tissa rubra,1
Tithymalus esula,9
Tolpis barbata,9208
Tolpis umbellata,2378
Toona ciliata,2196
Toona ciliata ssp. ciliata,2
Toona ciliata ssp. ciliata var. australis,9
Toona ciliata var. australis,9
Toona sinensis,304
Tordylium apulum,3274
Torilis japonica,131345
Torilis ucranica,13
Torresia odorata,1
Toxicodendron radicans,16897
Toxicodendron succedaneum,658
Trachomitum venetum,32
Trachynia distachya,522
Trachypogon angustifolius,24
Trachypogon canescens,1
Trachypogon dissoluta,1
Trachypogon karwinskyi,1
Trachypogon ligularis,10
Trachypogon montufari,185
Trachypogon montufarii,183
Trachypogon montufarii var. mollis,2
Trachypogon montufarii var. montufarii,1
Trachypogon montupari,2
Trachypogon palmeri,6
Trachypogon plumosus,553
Trachypogon plumosus var. montufarii,1
Trachypogon polymorphus,9
Trachypogon polymorphus subvar. dactyloides,9
Trachypogon polymorphus subvar. gracilis,9
Trachypogon polymorphus subvar. mollis,9
Trachypogon polymorphus subvar. secundus,9
Trachypogon ramosus,1
Trachypogon rigidifolius,1
Trachypogon secundus,359
Trachypogon spicatus,2125
Tradescantia cerinthoides,122
Tragus australianus,2196
Trianthema portulacastrum,2401
Trichocoronis rivularis,15
Trifolium angulatum,26
Trifolium angustifolium,19768
Trifolium argutum,318
Trifolium baeticum,12
Trifolium borysthenicum,9
Trifolium bracteatum,2
Trifolium constantinopolitanum,55
Trifolium diffusum,1008
Trifolium expansum,2
Trifolium fontanum,7
Trifolium isthmocarpum,149
Trifolium lappaceum,3005
Trifolium lappaceum var. brachyodon,3005
Trifolium ligusticum,2900
Trifolium medium,144385
Trifolium medium var. sarosiense,1
Trifolium montanum,61307
Trifolium mutabile,25
Trifolium occidentale,2077
Trifolium ochroleucon,13831
Trifolium phleoides,170
Trifolium pratense,681304
Trifolium pratense subsp. eupratense,710826
Trifolium pratense subsp. nivale,1430
Trifolium pratense var. album,17
Trifolium pratense var. americanum,26
Trifolium pratense var. collinum,7
Trifolium pratense var. expansum,47
Trifolium pratense var. frigidum,12
Trifolium pratense var. genuinum,681304
Trifolium pratense var. microphyllum,2
Trifolium pratense var. nivale,1430
Trifolium pratense var. sativum,1845
Trifolium pratense var. spontaneum,17
Trifolium repens,831583
Trifolium repens subsp. typicum,831583
Trifolium repens var. biasolettii,19
Trifolium repens var. genuinum,831583
Trifolium repens var. giganteum,6
Trifolium repens var. repens,19493
Trifolium sativum,18
Trifolium strictum,2351
Triglochin scilloides,405
Trigonella maritima,25
Trigonella monspeliaca,2014
Trimorpha,2
Triodia decumbens,18
Tripidium ravennae,1719
Triplaris americana,1044
Tripleurospermum perforata,8189
Tripleurospermum tenuifolium,32
Tripsacum dactyloides,2003
Tripsacum dactyloides subsp. hispidum,181
Tripsacum dactyloides var. occidentale,7
Tripsacum latifolium,85
Tristagma uniflora,462
Triticum boeoticum ssp. thaoudar,2
Triticum carthlicum,8
Triticum cereale,1
Triticum cereale forma duplofuscum,1
Triticum cereale forma multicaule,1
Triticum cereale forma vulgare,1
Triticum cereale subsp. eucereale,1
Triticum cereale subvar. fuscum,1
Triticum cereale var. monstrosum,1
Triticum cereale var. typicum,1
Triticum cristatum,1
Triticum cylindricum,30
Triticum infestum,1
Triticum repens,77
Triticum repens var. aristatum,1
Triticum sylvaticum,7
Triumfetta bogotensis,642
Tropaeolum pentaphyllum,107
Tropaeolum polyphyllum,57
Tulipa saxatilis,44
Tulipa sylvestris,13791
Tunica prolifera,58
Turgenia latifolia,2502
Typha shuttleworthii,906
Typha x glauca,2450
Typhoides arundinacea,1921
Ulex europaeus,168865
Ulva ohnoi,68
Ulva pertusa,684
Ulva reticulata,294
Ulva rigida,1831
Umbilicus rupestris,52195
Undaria pinnatifida,1714
Urena lobata ssp. sinuata,1
Urena lobata var. sinuata,1
Urena sinuata,146
Urochloa brizantha,719
Urochloa decumbens,660
Urochloa panicoides,1236
Urochloa texana,293
Urospermum picroides,12129
Urtica cannabina,396
Urtica chamaedryoides,552
Urtica chamaedryoides var. runyonii,1
Urtica gracilis,110
Urtica membranacea,5691
Urtica morifolia,91
Urtica orizabae,4
Utricularia sandersonii,18
Utricularia stygia,2181
Vaccinium amoenum,31
Vaccinium arkansanum,5
Vaccinium atlanticum,3
Vaccinium atrococcum,76
Vaccinium australe,10
Vaccinium caesariense,22
Vaccinium constablaei,17
Vaccinium corymbosum,4496
Vaccinium corymbosum forma albiflorum,11
Vaccinium corymbosum forma glabrum,37
Vaccinium corymbosum forma laeve,1
Vaccinium corymbosum forma leucococcum,2
Vaccinium corymbosum forma typicum,3
Vaccinium corymbosum var. albiflorum,11
Vaccinium corymbosum var. amoenum,10
Vaccinium corymbosum var. atrococcum,35
Vaccinium corymbosum var. glabrum,37
Vaccinium corymbosum var. ozarkense,4496
Vaccinium elliottii,427
Vaccinium formosum,38
Vaccinium fuscatum,218
Vaccinium marianum,6
Vaccinium parviflorum,11
Vaccinium simulatum,17
Vaccinium stamineum var. sericeum,8
Vaccinium vicinum,8
Vaccinium virgatum,111
Vaccinium X marianum,6
Vagnera sessilifolia,1
Vagnera stellata,4
Valerianella muricata,310
Valerianella pumila,138
Valerianella uncinata,25
Vallisneria americana,1343
Vallisneria asiatica,48
Vallisneria gigantea,38
Vallisneria nana,469
Vallisneria natans,343
Vallisneria neotropicalis,6
Vallisneria spiralis,13956
Vallisneria tortifolia,347
Varronia curassavica,2245
Velezia rigida,1604
Ventenata dubia,1249
Verbascum blattarioides,3
Verbascum niveum,1
Verbascum orientale,196
Verbascum sinuatum,16780
Verbascum speciosum,3440
Verbascum virgatum,8921
Verbena aristigera,118
Verbena bonariensis,20227
Verbena bonariensis var. conglomerata,25
Verbena bonariensis var. longibracteata,3
Verbena inamoena,1
Verbena intercedens,3
Verbena peruviana,3
Verbena tenuisecta,142
Verbena tenuisecta forma alba,2
Verbena tenuisecta var. alba,2
Verbena tenuisecta var. glabrata,1
Verbesina alternifolia,2593
Verbesina occidentalis,427
Verbesina sigesbeckia,1
Vernonia abbreviata,7
Vernonia cinerea,1404
Vernonia cinerea var. parviflora,42
Vernonia cinerea var. undulata,1404
Vernonia diffusa,68
Vernonia fasciculata,386
Vernonia laxiflora,1
Vernonia parviflora,8
Veronica acinifolia,2490
Veronica anagallis,24
Veronica anagallis var. anagalliformis,9781
Veronica anagallis var. glandulifera,9781
Veronica anagallis var. lepida,9781
Veronica anagallis-aquatica,54588
Veronica anagallis-aquatica var. glandulosa,1
Veronica anagallis-aquatica var. latifolia,1
Veronica aquatica,3
Veronica aquatica var. glandulifera,9781
Veronica arguteserrata,34
Veronica biloba,177
Veronica brittonii,1
Veronica cardiocarpa,9
Veronica catenata,24675
Veronica chamaedrys,441803
Veronica comosa,5
Veronica comosa var. glaberrima,1
Veronica cymbalaria,4344
Veronica fruticans,15586
Veronica fruticulosa,3352
Veronica glandifera,2
Veronica humifusa,44
Veronica kovacsii,1
Veronica lysimachioides,12
Veronica maresii,6
Veronica montioides,2
Veronica oxycarpa,21
Veronica perfoliata,1612
Veronica punctata,1
Veronica pusilla,22
Veronica repens,63
Veronica salina,4
Veronica serpyllifolia,141053
Veronica serpyllifolia ssp. humifusa,2895
Veronica serpyllifolia ssp. serpyllifolia,32538
Veronica serpyllifolia var. humifusa,2895
Veronica serpyllifolia var. nummularioides,3
Veronica undulata,669
Veronica verna,17575
Veronica Xlackschwitzii,9781
Veronicastrum serpyllifolium,22
Veronicastrum serpyllifolium ssp. humifusum,62
Vicia assyriaca,15
Vicia cracca ssp. cracca,6021
Vicia cracca ssp. incana,378
Vicia cracca ssp. stenophylla,8
Vicia cracca ssp. tenuifolia,833
Vicia cracca var. tenuifolia,833
Vicia dalmatica,56
Vicia disperma,3237
Vicia incana,900
Vicia leucantha,42
Vicia semicincta,2
Vicia sepium,278310
Vicia sylvatica,27126
Vicia tenuifolia,20346
Vigna marina,1278
Viguiera dentata,2675
Vinca major,38153
Vinca major subsp. variegata,6
Vinca major var. elegantissima,38153
Vinca major var. variegata,6
Vincetoxicum medium,2
Vincetoxicum nigrum,3927
Vincetoxicum rossicum,1871
Viola alachuana,1
Viola canadensis,2569
Viola communis,2
Viola consobrina,1
Viola cordifolia,3
Viola crenulata,8
Viola cucullata var. sororia,1
Viola domestica,5
Viola filecetorum,5
Viola fletcheri,4
Viola floridana,22
Viola hirsutula,187
Viola hirta,108187
Viola jooi,9
Viola langloisii,8
Viola latiuscula,20
Viola macounii,1
Viola missouriensis,217
Viola nodosa,15
Viola novae-angliae,108
Viola palmata subsp. sororia,4
Viola palmata var. asarifolia,2
Viola palmata var. sororia,4
Viola papilionacea,289
