Taxon,Genus,Hybrid.marker,Species,Abbrev,Infraspecific.rank,Infraspecific,Authority,ID,Plant.Name.Index,TPL.version,Taxonomic.status,Family,New.Genus,New.Hybrid.marker,New.Species,New.Infraspecific.rank,New.Infraspecific,New.Authority,New.ID,New.Taxonomic.status,Typo,WFormat,Higher.level,Date
Helianthus giganteus,Helianthus,,giganteus,NA,NA,,,gcc-50414,TRUE,1.1,Accepted,Compositae,Helianthus,,giganteus,,,L.,gcc-50414,Accepted,FALSE,FALSE,FALSE,2021-08-03
Helianthus subcanescens,Helianthus,,subcanescens,NA,NA,,,gcc-88965,TRUE,1.1,Accepted,Compositae,Helianthus,,subcanescens,,,(A.Gray) E.Watson,gcc-88965,Accepted,FALSE,FALSE,FALSE,2021-08-03
Helichrysum orbiculare,Helichrysum,,orbiculare,NA,NA,,,gcc-10209,TRUE,1.1,Synonym,Compositae,Plecostachys,,serpyllifolia,,,(P.J.Bergius) Hilliard & B.L.Burtt,gcc-106259,Accepted,FALSE,FALSE,FALSE,2021-08-03
Hemarthria compressa,Hemarthria,,compressa,NA,NA,,,kew-418597,TRUE,1.1,Accepted,Poaceae,Hemarthria,,compressa,,,(L.f.) R.Br.,kew-418597,Accepted,FALSE,FALSE,FALSE,2021-08-03
Heuchera americana,Heuchera,,americana,NA,NA,,,tro-29100129,TRUE,1.1,Accepted,Saxifragaceae,Heuchera,,americana,,,L.,tro-29100129,Accepted,FALSE,FALSE,FALSE,2021-08-03
Hylomecon vernalis,Hylomecon,,vernalis,NA,NA,,,kew-2856926,TRUE,1.1,Accepted,Papaveraceae,Hylomecon,,vernalis,,,Maxim.,kew-2856926,Accepted,FALSE,FALSE,FALSE,2021-08-03
Iberis semperflorens,Iberis,,semperflorens,NA,NA,,,kew-2859917,TRUE,1.1,Accepted,Brassicaceae,Iberis,,semperflorens,,,L.,kew-2859917,Accepted,FALSE,FALSE,FALSE,2021-08-03
Ipomoea arenaria,Ipomoea,,arenaria,NA,NA,,,tro-50160816,TRUE,1.1,Unresolved,Convolvulaceae,Ipomoea,,arenaria,,,Roem. & Schult.,tro-50160816,Unresolved,FALSE,FALSE,FALSE,2021-08-03
Kalanchoe longiflora,Kalanchoe,,longiflora,NA,NA,,,tro-8900481,TRUE,1.1,Accepted,Crassulaceae,Kalanchoe,,longiflora,,,Schltr. ex J.M. Wood,tro-8900481,Accepted,FALSE,FALSE,FALSE,2021-08-03
Kalanchoe prolifera,Kalanchoe,,prolifera,NA,NA,,,tro-8901661,TRUE,1.1,Synonym,Crassulaceae,Bryophyllum,,proliferum,,,Bowie ex Hook.,kew-2684579,Accepted,FALSE,FALSE,FALSE,2021-08-03
Kleinia neriifolia,Kleinia,,neriifolia,NA,NA,,,gcc-139112,TRUE,1.1,Accepted,Compositae,Kleinia,,neriifolia,,,Haw.,gcc-139112,Accepted,FALSE,FALSE,FALSE,2021-08-03
Laserpitium siler,Laserpitium,,siler,NA,NA,,,kew-2341529,TRUE,1.1,Accepted,Apiaceae,Laserpitium,,siler,,,L.,kew-2341529,Accepted,FALSE,FALSE,FALSE,2021-08-03
Linaria canadensis,Linaria,,canadensis,NA,NA,,,kew-2497967,TRUE,1.1,Accepted,Plantaginaceae,Linaria,,canadensis,,,(L.) Dum.Cours.,kew-2497967,Accepted,FALSE,FALSE,FALSE,2021-08-03
Malvella leprosa,Malvella,,leprosa,NA,NA,,,kew-2505887,TRUE,1.1,Accepted,Malvaceae,Malvella,,leprosa,,,(Ortega) Krapov.,kew-2505887,Accepted,FALSE,FALSE,FALSE,2021-08-03
Moluccella spinosa,Moluccella,,spinosa,NA,NA,,,kew-128963,TRUE,1.1,Accepted,Lamiaceae,Moluccella,,spinosa,,,L.,kew-128963,Accepted,FALSE,FALSE,FALSE,2021-08-03
Narcissus minor,Narcissus,,minor,NA,NA,,,kew-282027,TRUE,1.1,Synonym,Amaryllidaceae,Narcissus,,pseudonarcissus,subsp.,minor,(L.) Baker,kew-310976,Accepted,FALSE,FALSE,FALSE,2021-08-03
Opuntia tomentosa,Opuntia,,tomentosa,NA,NA,,,tro-5100440,TRUE,1.1,Accepted,Cactaceae,Opuntia,,tomentosa,,,Salm-Dyck,tro-5100440,Accepted,FALSE,FALSE,FALSE,2021-08-03
Opuntia x bernichiana,Opuntia,×,bernichiana,NA,NA,,,,FALSE,1.1,,,Opuntia,,bernichiana,NA,,,,,FALSE,FALSE,FALSE,2021-08-03
Paspalum saurae,Paspalum,,saurae,NA,NA,,,kew-432256,TRUE,1.1,Accepted,Poaceae,Paspalum,,saurae,,,(Parodi) Parodi,kew-432256,Accepted,FALSE,FALSE,FALSE,2021-08-03
Physalis fuscomaculata,Physalis,,fuscomaculata,NA,NA,,,tro-29602548,TRUE,1.1,Accepted,Solanaceae,Physalis,,fuscomaculata,,,Rouville,tro-29602548,Accepted,FALSE,FALSE,FALSE,2021-08-03
Populus longifolia,Populus,,longifolia,NA,NA,,,kew-5000629,TRUE,1.1,Unresolved,Salicaceae,Populus,,longifolia,,,Fisch. ex Loudon,kew-5000629,Unresolved,FALSE,FALSE,FALSE,2021-08-03
Rhodanthe manglesii,Rhodanthe,,manglesii,NA,NA,,,gcc-118232,TRUE,1.1,Accepted,Compositae,Rhodanthe,,manglesii,,,Lindl.,gcc-118232,Accepted,FALSE,FALSE,FALSE,2021-08-03
Rhododendron tomentosum,Rhododendron,,tomentosum,NA,NA,,,tro-50279929,TRUE,1.1,Synonym,Ericaceae,Ledum,,palustre,,,L.,kew-2349893,Accepted,FALSE,FALSE,FALSE,2021-08-03
Rorippa curvisiliqua,Rorippa,,curvisiliqua,NA,NA,,,tro-4101423,TRUE,1.1,Accepted,Brassicaceae,Rorippa,,curvisiliqua,,,(Hook.) Bessey ex Britton,tro-4101423,Accepted,FALSE,FALSE,FALSE,2021-08-03
Scirpus,Scirpus,,NA,NA,NA,,,,FALSE,1.1,,,Scirpus,,NA,NA,,,,,FALSE,FALSE,FALSE,2021-08-03
Sedum dendroideum,Sedum,,dendroideum,NA,NA,,,kew-2483060,TRUE,1.1,Accepted,Crassulaceae,Sedum,,dendroideum,,,Moc. & Sessé ex DC.,kew-2483060,Accepted,FALSE,FALSE,FALSE,2021-08-03
Sedum rubrotinctum,Sedum,,rubrotinctum,NA,NA,,,tro-8902097,TRUE,1.1,Accepted,Crassulaceae,Sedum,,rubrotinctum,,,R.T. Clausen,tro-8902097,Accepted,FALSE,FALSE,FALSE,2021-08-03
Senecio parviflorus,Senecio,,parviflorus,NA,NA,,,gcc-35036,TRUE,1.1,Unresolved,Compositae,Senecio,,parviflorus,,,All.,gcc-35036,Unresolved,FALSE,FALSE,FALSE,2021-08-03
Solanum juvenale,Solanum,,juvenale,NA,NA,,,tro-29604496,TRUE,1.1,Accepted,Solanaceae,Solanum,,juvenale,,,Thell.,tro-29604496,Accepted,FALSE,FALSE,FALSE,2021-08-03
Solanum microcarpum,Solanum,,microcarpum,NA,NA,,,tro-29604413,TRUE,1.1,Synonym,Solanaceae,Solanum,,pseudocapsicum,var.,microcarpum,(Vahl) Pers.,tro-29604414,Accepted,FALSE,FALSE,FALSE,2021-08-03
Solanum triflorum,Solanum,,triflorum,NA,NA,,,tro-29600148,TRUE,1.1,Accepted,Solanaceae,Solanum,,triflorum,,,Nutt.,tro-29600148,Accepted,FALSE,FALSE,FALSE,2021-08-03
Tolpis barbata,Tolpis,,barbata,NA,NA,,,gcc-48118,TRUE,1.1,Accepted,Compositae,Tolpis,,barbata,,,(L.) Gaertn.,gcc-48118,Accepted,FALSE,FALSE,FALSE,2021-08-03
Tradescantia cerinthoides,Tradescantia,,cerinthoides,NA,NA,,,kew-270202,TRUE,1.1,Accepted,Commelinaceae,Tradescantia,,cerinthoides,,,Kunth,kew-270202,Accepted,FALSE,FALSE,FALSE,2021-08-03
Ulva rigida,Ulva,,rigida,NA,NA,,,,FALSE,1.1,,,Ulva,,rigida,NA,,,,,TRUE,FALSE,FALSE,2021-08-03
Xanthoxalis stricta,Xanthoxalis,,stricta,NA,NA,,,kew-2467656,TRUE,1.1,Synonym,Oxalidaceae,Oxalis,,stricta,,,L.,kew-2394269,Accepted,FALSE,FALSE,FALSE,2021-08-03
Aegagropila linnaei,,,linnaei,NA,NA,,,,FALSE,1.1,,,Aegagropila,,linnaei,NA,,,,,TRUE,FALSE,FALSE,2021-08-03
Alisma subcordatum,Alisma,,subcordatum,NA,NA,,,kew-294869,TRUE,1.1,Accepted,Alismataceae,Alisma,,subcordatum,,,Raf.,kew-294869,Accepted,FALSE,FALSE,FALSE,2021-08-03
Allium unifolium,Allium,,unifolium,NA,NA,,,kew-296887,TRUE,1.1,Accepted,Amaryllidaceae,Allium,,unifolium,,,Kellogg,kew-296887,Accepted,FALSE,FALSE,FALSE,2021-08-03
Alocasia odora,Alocasia,,odora,NA,NA,,,kew-6798,TRUE,1.1,Accepted,Araceae,Alocasia,,odora,,,(Lindl.) K.Koch,kew-6798,Accepted,FALSE,FALSE,FALSE,2021-08-03
Ampelodesmos pliniana,Ampelodesmos,,pliniana,NA,NA,,,,FALSE,1.1,,,Ampelodesmos,,pliniana,NA,,,,,FALSE,FALSE,FALSE,2021-08-03
Amsonia hubrichtii,Amsonia,,hubrichtii,NA,NA,,,kew-8453,TRUE,1.1,Accepted,Apocynaceae,Amsonia,,hubrichtii,,,Woodson,kew-8453,Accepted,FALSE,FALSE,FALSE,2021-08-03
Amsonia orientalis,Amsonia,,orientalis,NA,NA,,,kew-8464,TRUE,1.1,Accepted,Apocynaceae,Amsonia,,orientalis,,,Decne.,kew-8464,Accepted,FALSE,FALSE,FALSE,2021-08-03
Anubias coffeefolia,Anubias,,coffeefolia,NA,NA,,,,FALSE,1.1,,,Anubias,,coffeefolia,NA,,,,,FALSE,FALSE,FALSE,2021-08-03
Anubias gigantea,Anubias,,gigantea,NA,NA,,,kew-12561,TRUE,1.1,Accepted,Araceae,Anubias,,gigantea,,,A.Chev. ex Hutch.,kew-12561,Accepted,FALSE,FALSE,FALSE,2021-08-03
Anubias heterophylla,Anubias,,heterophylla,NA,NA,,,kew-12568,TRUE,1.1,Accepted,Araceae,Anubias,,heterophylla,,,Engl.,kew-12568,Accepted,FALSE,FALSE,FALSE,2021-08-03
Aponogeton capuronii,Aponogeton,,capuronii,NA,NA,,,kew-299940,TRUE,1.1,Accepted,Aponogetonaceae,Aponogeton,,capuronii,,,H.Bruggen,kew-299940,Accepted,FALSE,FALSE,FALSE,2021-08-03
Aponogeton elongatus,Aponogeton,,elongatus,NA,NA,,,kew-299954,TRUE,1.1,Accepted,Aponogetonaceae,Aponogeton,,elongatus,,,F.Muell. ex Benth.,kew-299954,Accepted,FALSE,FALSE,FALSE,2021-08-03
Aponogeton fenestralis,Aponogeton,,fenestralis,NA,NA,,,kew-299961,TRUE,1.1,Synonym,Aponogetonaceae,Aponogeton,,madagascariensis,,,(Mirb.) H.Bruggen,kew-299991,Accepted,FALSE,FALSE,FALSE,2021-08-03
Aponogeton henkelianus,Aponogeton,,henkelianus,NA,NA,,,kew-299968,TRUE,1.1,Synonym,Aponogetonaceae,Aponogeton,,madagascariensis,,,(Mirb.) H.Bruggen,kew-299991,Accepted,FALSE,FALSE,FALSE,2021-08-03
Aponogeton krauseanus,Aponogeton,,krauseanus,NA,NA,,,,FALSE,1.1,,,Aponogeton,,krauseanus,NA,,,,,FALSE,FALSE,FALSE,2021-08-03
Aponogeton longiplumulosus,Aponogeton,,longiplumulosus,NA,NA,,,kew-299987,TRUE,1.1,Accepted,Aponogetonaceae,Aponogeton,,longiplumulosus,,,H.Bruggen,kew-299987,Accepted,FALSE,FALSE,FALSE,2021-08-03
Aponogeton rigidifolius,Aponogeton,,rigidifolius,NA,NA,,,kew-300009,TRUE,1.1,Accepted,Aponogetonaceae,Aponogeton,,rigidifolius,,,H.Bruggen,kew-300009,Accepted,FALSE,FALSE,FALSE,2021-08-03
Aponogeton siamensis,Aponogeton,,siamensis,NA,NA,,,,FALSE,1.1,,,Aponogeton,,siamensis,NA,,,,,FALSE,FALSE,FALSE,2021-08-03
Aponogeton ulvaceus,Aponogeton,,ulvaceus,NA,NA,,,kew-300019,TRUE,1.1,Accepted,Aponogetonaceae,Aponogeton,,ulvaceus,,,Baker,kew-300019,Accepted,FALSE,FALSE,FALSE,2021-08-03
Arundinaria simonii,Arundinaria,,simonii,NA,NA,,,kew-396257,TRUE,1.1,Synonym,Poaceae,Pleioblastus,,simonii,,,(Carrière) Nakai,kew-434866,Accepted,FALSE,FALSE,FALSE,2021-08-03
Aster schreberi,Aster,,schreberi,NA,NA,,,gcc-98811,TRUE,1.1,Synonym,Compositae,Eurybia,,schreberi,,,(Nees) Nees,gcc-43499,Accepted,FALSE,FALSE,FALSE,2021-08-03
Bacopa lanigera,Bacopa,,lanigera,NA,NA,,,kew-2667633,TRUE,1.1,Accepted,Plantaginaceae,Bacopa,,lanigera,,,(Cham. & Schltdl.) Wettst.,kew-2667633,Accepted,FALSE,FALSE,FALSE,2021-08-03
Bacopa myriophylloides,Bacopa,,myriophylloides,NA,NA,,,kew-2667656,TRUE,1.1,Accepted,Plantaginaceae,Bacopa,,myriophylloides,,,(Benth.) Wettst.,kew-2667656,Accepted,FALSE,FALSE,FALSE,2021-08-03
Baumea rubiginosa,Baumea,,rubiginosa,NA,NA,,,kew-221256,TRUE,1.1,Synonym,Cyperaceae,Machaerina,,rubiginosa,,,(Spreng.) T.Koyama,kew-252834,Accepted,FALSE,FALSE,FALSE,2021-08-03
Bidens ferulifolia,Bidens,,ferulifolia,NA,NA,,,gcc-113238,TRUE,1.1,Accepted,Compositae,Bidens,,ferulifolia,,,(Jacq.) Sweet,gcc-113238,Accepted,FALSE,FALSE,FALSE,2021-08-03
Bolbitis fluviatilis,Bolbitis,,fluviatilis,NA,NA,,,tro-26605805,TRUE,1.1,Accepted,Dryopteridaceae,Bolbitis,,fluviatilis,,,(Hook.) Ching,tro-26605805,Accepted,FALSE,FALSE,FALSE,2021-08-03
Bolbitis heteroclita,Bolbitis,,heteroclita,NA,NA,,,tro-26612114,TRUE,1.1,Accepted,Dryopteridaceae,Bolbitis,,heteroclita,,,(C. Presl) Ching,tro-26612114,Accepted,FALSE,FALSE,FALSE,2021-08-03
Bromopsis condensata,Bromopsis,,condensata,NA,NA,,,kew-400447,TRUE,1.1,Synonym,Poaceae,Bromus,,erectus,,,Huds.,kew-400948,Accepted,FALSE,FALSE,FALSE,2021-08-03
Bromus interruptus,Bromus,,interruptus,NA,NA,,,kew-401248,TRUE,1.1,Accepted,Poaceae,Bromus,,interruptus,,,(Hack.) Druce,kew-401248,Accepted,FALSE,FALSE,FALSE,2021-08-03
Caltha introloba,Caltha,,introloba,NA,NA,,,kew-2693818,TRUE,1.1,Synonym,Ranunculaceae,Psychrophila,,introloba,,,(F.Muell.) W.A.Weber,kew-2544405,Unresolved,FALSE,FALSE,FALSE,2021-08-03
Caltha leptosepala,Caltha,,leptosepala,NA,NA,,,kew-2693825,TRUE,1.1,Accepted,Ranunculaceae,Caltha,,leptosepala,,,DC.,kew-2693825,Accepted,FALSE,FALSE,FALSE,2021-08-03
Caltha natans,Caltha,,natans,NA,NA,,,kew-2693847,TRUE,1.1,Accepted,Ranunculaceae,Caltha,,natans,,,Pall.,kew-2693847,Accepted,FALSE,FALSE,FALSE,2021-08-03
Caltha sagittata,Caltha,,sagittata,NA,NA,,,kew-2693951,TRUE,1.1,Synonym,Ranunculaceae,Psychrophila,,sagittata,,,(Cav.) Bercht. & J.Presl,kew-2544377,Accepted,FALSE,FALSE,FALSE,2021-08-03
Canna tuerckheimii,Canna,,tuerckheimii,NA,NA,,,kew-224009,TRUE,1.1,Accepted,Cannaceae,Canna,,tuerckheimii,,,Kraenzl.,kew-224009,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cardamine macrophylla,Cardamine,,macrophylla,NA,NA,,,kew-2700061,TRUE,1.1,Accepted,Brassicaceae,Cardamine,,macrophylla,,,Willd.,kew-2700061,Accepted,FALSE,FALSE,FALSE,2021-08-03
Carex intumescens,Carex,,intumescens,NA,NA,,,kew-227619,TRUE,1.1,Accepted,Cyperaceae,Carex,,intumescens,,,Rudge,kew-227619,Accepted,FALSE,FALSE,FALSE,2021-08-03
Carex tribuloides,Carex,,tribuloides,NA,NA,,,kew-231644,TRUE,1.1,Accepted,Cyperaceae,Carex,,tribuloides,,,Wahlenb.,kew-231644,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cerastium ligusticum,Cerastium,,ligusticum,NA,NA,,,kew-2710534,TRUE,1.1,Accepted,Caryophyllaceae,Cerastium,,ligusticum,,,Viv.,kew-2710534,Accepted,FALSE,FALSE,FALSE,2021-08-03
Ceratochloa sitchensis,Ceratochloa,,sitchensis,NA,NA,,,kew-404116,TRUE,1.1,Synonym,Poaceae,Bromus,,sitchensis,,,Trin.,kew-401951,Accepted,FALSE,FALSE,FALSE,2021-08-03
Claytonia parvifolia,Claytonia,,parvifolia,NA,NA,,,tro-26200081,TRUE,1.1,Synonym,Montiaceae,Montia,,parvifolia,,,(Moc. ex DC.) Greene,tro-26200143,Accepted,FALSE,FALSE,FALSE,2021-08-03
Colysis pteropus,Colysis,,pteropus,NA,NA,,,tro-50051350,TRUE,1.1,Synonym,Polypodiaceae,Leptochilus,,pteropus,,,(Blume) Fraser-Jenk.,tro-100356655,Accepted,FALSE,FALSE,FALSE,2021-08-03
Convallaria bifolium,Convallaria,,bifolium,NA,NA,,,kew-303039,TRUE,1.1,Synonym,Asparagaceae,Maianthemum,,bifolium,,,(L.) F.W.Schmidt,kew-281331,Accepted,TRUE,FALSE,FALSE,2021-08-03
Cotoneaster cambricus,Cotoneaster,,cambricus,NA,NA,,,rjp-6318,TRUE,1.1,Accepted,Rosaceae,Cotoneaster,,cambricus,,,J.Fryer & B.Hylm”,rjp-6318,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cotoneaster insculptus,Cotoneaster,,insculptus,NA,NA,,,rjp-1076,TRUE,1.1,Accepted,Rosaceae,Cotoneaster,,insculptus,,,Diels,rjp-1076,Accepted,FALSE,FALSE,FALSE,2021-08-03
Crinum calamistratum,Crinum,,calamistratum,NA,NA,,,kew-303364,TRUE,1.1,Accepted,Amaryllidaceae,Crinum,,calamistratum,,,Bogner & Heine,kew-303364,Accepted,FALSE,FALSE,FALSE,2021-08-03
Crinum erubescens,Crinum,,erubescens,NA,NA,,,kew-303415,TRUE,1.1,Accepted,Amaryllidaceae,Crinum,,erubescens,,,L.f. ex Aiton,kew-303415,Accepted,FALSE,FALSE,FALSE,2021-08-03
Crinum natans,Crinum,,natans,NA,NA,,,kew-303518,TRUE,1.1,Accepted,Amaryllidaceae,Crinum,,natans,,,Baker,kew-303518,Accepted,FALSE,FALSE,FALSE,2021-08-03
Crocus speciosa,Crocus,,speciosa,NA,NA,,,kew-327734,TRUE,1.1,Accepted,Iridaceae,Crocus,,speciosus,,,M.Bieb.,kew-327734,Accepted,TRUE,FALSE,FALSE,2021-08-03
Cryptocoryne affinis,Cryptocoryne,,affinis,NA,NA,,,kew-51952,TRUE,1.1,Accepted,Araceae,Cryptocoryne,,affinis,,,N.E.Br.,kew-51952,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cryptocoryne albida,Cryptocoryne,,albida,NA,NA,,,kew-51956,TRUE,1.1,Accepted,Araceae,Cryptocoryne,,albida,,,R.Parker,kew-51956,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cryptocoryne aponogetifolia,Cryptocoryne,,aponogetifolia,NA,NA,,,kew-51959,TRUE,1.1,Accepted,Araceae,Cryptocoryne,,aponogetifolia,,,Merr.,kew-51959,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cryptocoryne balansae,Cryptocoryne,,balansae,NA,NA,,,kew-51962,TRUE,1.1,Synonym,Araceae,Cryptocoryne,,crispatula,var.,balansae,(Gagnep.) N.Jacobsen,kew-51980,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cryptocoryne bullosa,Cryptocoryne,,bullosa,NA,NA,,,kew-51968,TRUE,1.1,Accepted,Araceae,Cryptocoryne,,bullosa,,,Becc.,kew-51968,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cryptocoryne cordata,Cryptocoryne,,cordata,NA,NA,,,kew-51977,TRUE,1.1,Accepted,Araceae,Cryptocoryne,,cordata,,,Griff.,kew-51977,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cryptocoryne crispulata,Cryptocoryne,,crispulata,NA,NA,,,,FALSE,1.1,,,Cryptocoryne,,crispulata,NA,,,,,FALSE,FALSE,FALSE,2021-08-03
Cryptocoryne griffithii,Cryptocoryne,,griffithii,NA,NA,,,kew-52004,TRUE,1.1,Accepted,Araceae,Cryptocoryne,,griffithii,,,Schott,kew-52004,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cryptocoryne hudoroi,Cryptocoryne,,hudoroi,NA,NA,,,kew-52008,TRUE,1.1,Accepted,Araceae,Cryptocoryne,,hudoroi,,,Bogner & N.Jacobsen,kew-52008,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cryptocoryne longicauda,Cryptocoryne,,longicauda,NA,NA,,,kew-52020,TRUE,1.1,Accepted,Araceae,Cryptocoryne,,longicauda,,,Becc. ex Engl.,kew-52020,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cryptocoryne minima,Cryptocoryne,,minima,NA,NA,,,kew-52026,TRUE,1.1,Accepted,Araceae,Cryptocoryne,,minima,,,Ridl.,kew-52026,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cryptocoryne moehlmannii,Cryptocoryne,,moehlmannii,NA,NA,,,kew-52027,TRUE,1.1,Accepted,Araceae,Cryptocoryne,,moehlmannii,,,de Wit,kew-52027,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cryptocoryne nurii,Cryptocoryne,,nurii,NA,NA,,,kew-52029,TRUE,1.1,Accepted,Araceae,Cryptocoryne,,nurii,,,Furtado,kew-52029,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cryptocoryne parva,Cryptocoryne,,parva,NA,NA,,,kew-52032,TRUE,1.1,Accepted,Araceae,Cryptocoryne,,parva,,,de Wit,kew-52032,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cryptocoryne pontederiifolia,Cryptocoryne,,pontederiifolia,NA,NA,,,kew-52034,TRUE,1.1,Accepted,Araceae,Cryptocoryne,,pontederiifolia,,,Schott,kew-52034,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cryptocoryne pygmaea,Cryptocoryne,,pygmaea,NA,NA,,,kew-52037,TRUE,1.1,Accepted,Araceae,Cryptocoryne,,pygmaea,,,Merr.,kew-52037,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cryptocoryne scurillis,Cryptocoryne,,scurillis,NA,NA,,,,FALSE,1.1,,,Cryptocoryne,,scurillis,NA,,,,,FALSE,FALSE,FALSE,2021-08-03
Cryptocoryne spiralis,Cryptocoryne,,spiralis,NA,NA,,,kew-52050,TRUE,1.1,Accepted,Araceae,Cryptocoryne,,spiralis,,,(Retz.) Fisch. ex Wydler,kew-52050,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cryptocoryne striolata,Cryptocoryne,,striolata,NA,NA,,,kew-52054,TRUE,1.1,Accepted,Araceae,Cryptocoryne,,striolata,,,Engl.,kew-52054,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cryptocoryne thwaitesii,Cryptocoryne,,thwaitesii,NA,NA,,,kew-52056,TRUE,1.1,Accepted,Araceae,Cryptocoryne,,thwaitesii,,,Schott,kew-52056,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cryptocoryne undulata,Cryptocoryne,,undulata,NA,NA,,,kew-52061,TRUE,1.1,Accepted,Araceae,Cryptocoryne,,undulata,,,Wendt,kew-52061,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cryptocoryne usteriana,Cryptocoryne,,usteriana,NA,NA,,,kew-52063,TRUE,1.1,Accepted,Araceae,Cryptocoryne,,usteriana,,,Engl.,kew-52063,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cryptocoryne walkerii,Cryptocoryne,,walkerii,NA,NA,,,kew-52068,TRUE,1.1,Accepted,Araceae,Cryptocoryne,,walkeri,,,Schott,kew-52068,Accepted,TRUE,FALSE,FALSE,2021-08-03
Cyperus albostriatus,Cyperus,,albostriatus,NA,NA,,,kew-235573,TRUE,1.1,Accepted,Cyperaceae,Cyperus,,albostriatus,,,Schrad.,kew-235573,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cyperus helferi,Cyperus,,helferi,NA,NA,,,kew-236905,TRUE,1.1,Accepted,Cyperaceae,Cyperus,,helferi,,,Boeckeler,kew-236905,Accepted,FALSE,FALSE,FALSE,2021-08-03
Cyperus prolifer,Cyperus,,prolifer,NA,NA,,,kew-238115,TRUE,1.1,Accepted,Cyperaceae,Cyperus,,prolifer,,,Lam.,kew-238115,Accepted,FALSE,FALSE,FALSE,2021-08-03
Daboecia cantabrica,Daboecia,,cantabrica,NA,NA,,,kew-2755020,TRUE,1.1,Accepted,Ericaceae,Daboecia,,cantabrica,,,(Huds.) K.Koch,kew-2755020,Accepted,FALSE,FALSE,FALSE,2021-08-03
Dennstaedtia punctilobula,Dennstaedtia,,punctilobula,NA,NA,,,tro-26600125,TRUE,1.1,Accepted,Dennstaedtiaceae,Dennstaedtia,,punctilobula,,,(Michx.) T. Moore,tro-26600125,Accepted,FALSE,FALSE,FALSE,2021-08-03
Dianthus cruentus,Dianthus,,cruentus,NA,NA,,,kew-2764128,TRUE,1.1,Accepted,Caryophyllaceae,Dianthus,,cruentus,,,Griseb.,kew-2764128,Accepted,FALSE,FALSE,FALSE,2021-08-03
Didiplis diandra,Didiplis,,diandra,NA,NA,,,kew-2767136,TRUE,1.1,Accepted,Lythraceae,Didiplis,,diandra,,,(Nutt. ex DC.) Alph.Wood,kew-2767136,Accepted,FALSE,FALSE,FALSE,2021-08-03
Downingia elegans,Downingia,,elegans,NA,NA,,,kew-369137,TRUE,1.1,Accepted,Campanulaceae,Downingia,,elegans,,,(Douglas ex Lindl.) Torr.,kew-369137,Accepted,FALSE,FALSE,FALSE,2021-08-03
Dulichium arundinaceum,Dulichium,,arundinaceum,NA,NA,,,kew-241527,TRUE,1.1,Accepted,Cyperaceae,Dulichium,,arundinaceum,,,(L.) Britton,kew-241527,Accepted,FALSE,FALSE,FALSE,2021-08-03
Echinodorus 'Harbii',Echinodorus,,'harbii',NA,NA,,,,FALSE,1.1,,,Echinodorus,,'harbii',NA,,,,,FALSE,FALSE,FALSE,2021-08-03
Echinodorus andreuxii,Echinodorus,,andreuxii,NA,NA,,,kew-305220,TRUE,1.1,Synonym,Alismataceae,Echinodorus,,subalatus,,,(Mart. ex Schult.f.) Griseb.,kew-305328,Accepted,TRUE,FALSE,FALSE,2021-08-03
Echinodorus argentinensis,Echinodorus,,argentinensis,NA,NA,,,kew-305223,TRUE,1.1,Synonym,Alismataceae,Echinodorus,,grandiflorus,,,(Cham. & Schltdl.) Micheli,kew-305257,Accepted,FALSE,FALSE,FALSE,2021-08-03
Echinodorus bleheri,Echinodorus,,bleheri,NA,NA,,,kew-305231,TRUE,1.1,Synonym,Alismataceae,Echinodorus,,grisebachii,,,Small,kew-305266,Accepted,TRUE,FALSE,FALSE,2021-08-03
Echinodorus chrileni,Echinodorus,,chrileni,NA,NA,,,,FALSE,1.1,,,Echinodorus,,chrileni,NA,,,,,FALSE,FALSE,FALSE,2021-08-03
Echinodorus compacta,Echinodorus,,compacta,NA,NA,,,,FALSE,1.1,,,Echinodorus,,compacta,NA,,,,,FALSE,FALSE,FALSE,2021-08-03
