name,occurrences_new
Sedum gracile,80
Sedum kamtschaticum,1151
Sedum kamtschaticum ssp. ellacombianum,1
Sedum lydium,412
Sedum montanum,6504
Sedum multiceps,39
Sedum purpureum,133
Sedum reflexum,1012
Sedum rubrotinctum,18
Sedum rupestre,2846
Sedum telephium,24473
Sedum telephium ssp. fabaria,612
Sedum telephium ssp. purpureum,19
Sedum telephium ssp. telephium,3333
Sedum triphyllum,1
Selinum silaifolium,126
Semele androgyna,175
Sempervivum arachnoideum,22028
Sempervivum funckii,51
Senebiera didyma,3
Senebiera pinnatifida,11
Senecio argutus,148
Senecio cannabifolius,552
Senecio cruentus,2
Senecio deltoideus,372
Senecio dubitabilis,340
Senecio elegans,1863
Senecio gallicus,1732
Senecio glastifolius,398
Senecio glomeratus,4291
Senecio grandiflorus,30
Senecio inaequidens,97462
Senecio jacobaea,8081
Senecio madagascariensis,11659
Senecio mikanioides,5
Senecio petasitis,26
Senecio platensis,35
Senecio pterophorus,4206
Senecio sarracenicus,4047
Senecio serpens,10
Senecio squalidus,13274
Senecio squalidus subsp. rupestris,246
Senecio sylvatica,79383
Senecio sylvaticus,79383
Senecio tamoides,286
Senna bicapsularis,433
Senna didymobotrya,1639
Senna hirsuta,1160
Senna tora,681
Serrafalcus hordeaceus,8
Serrafalcus mollis,8
Serrafalcus squarrosus,4
Serratula quinquefolia,3
Sesbania aegyptiaca,5
Sesbania cannabina,1170
Sesbania emerus,252
Sesbania exaltata,112
Sesbania herbacea,1643
Sesbania macrocarpa,6
Sesbania macrocarpa var. picta,2
Sesbania occidentalis,1
Sesbania sesban,1412
Seseli libanotis,10430
Seseli pallasii,53
Sesleria caerulea,69312
Sesuvium distylum,1
Sesuvium microphyllum,5
Sesuvium polyandrum,69
Sesuvium portulacastrum,4350
Sesuvium sessile,58
Setaria geminata,184
Shinnersia rivularis,38
Sibthorpia europaea,5102
Sida cordata,108
Sida hederacea,39
Sida humilis,2
Sida javensis ssp. expilosa,2
Sida leprosa,7
Sida leprosa var. hederacea,14
Sida linifolia,1930
Sida repens,91
Sidalcea malvaeflora ssp. patula,1
Sidalcea malviflora,1761
Sideritis montana,1319
Sieglingia decumbens,1311
Sigesbeckia serrata,119
Silaum silaus,45361
Silene alba,4607
Silene alba var. divaricata,50
Silene antirrhina,2719
Silene antirrhina forma apetala,3
Silene antirrhina forma bicolor,1
Silene antirrhina forma deaneana,10
Silene antirrhina var. divaricata,1
Silene antirrhina var. linaria,2719
Silene behen,730
Silene bellidifolia,160
Silene conoidea,911
Silene crassipes,62
Silene cucubalus,464
Silene disticha,79
Silene fimbriata,9
Silene flavescens,13
Silene fuscata,278
Silene inflata,128
Silene latifolia,468124
Silene latifolia subsp. alba,78605
Silene muscipula,781
Silene polypetala,4
Silene pratensis,9769
Silene psammitis,958
Silene pusilla,2795
Silene sibirica,90
Silene subconica,165
Silene tatarica,1112
Silene vulgaris,172774
Silybum marianum,31774
Sinapis arvensis,117390
Sinapis arvensis forma calcigena,117390
Sinapis arvensis forma dolichopetala,117390
Sinapis arvensis forma hirsuta,117390
Sinapis arvensis forma integrifolia,117390
Sinapis arvensis forma laevis,117390
Sinapis arvensis forma longiflora,117390
Sinapis arvensis forma louronensis,117390
Sinapis arvensis forma orientalis,719
Sinapis arvensis forma subuliformis,117390
Sinapis arvensis ssp. arvensis,5399
Sinapis arvensis var. brachycarpa,117390
Sinapis arvensis var. brevirostris,117390
Sinapis arvensis var. desertorum,117390
Sinapis arvensis var. divaricata,117390
Sinapis arvensis var. glabra,117390
Sinapis arvensis var. hispidula,117390
Sinapis arvensis var. latirostris,117390
Sinapis arvensis var. leiocarpa,11
Sinapis arvensis var. media,117390
Sinapis arvensis var. orientalis,719
Sinapis arvensis var. psilocarpa,117390
Sinapis arvensis var. raphanifolia,117390
Sinapis arvensis var. retrohirsuta,117390
Sinapis arvensis var. retrohispida,117390
Sinapis arvensis var. schkuhriana,5
Sinapis arvensis var. tenuirostris,117390
Sinapis arvensis var. torulosa,117390
Sinapis arvensis var. trivialis,117390
Sinapis arvensis var. typica,117390
Sinapis arvensis var. vera,117390
Sinapis arvensis var. villosa,1
Sinapis arvensis var. vulgaris,117390
Sinapis kaber,1
Sinapis orientalis,1
Sisymbrium assoanum,36
Sisymbrium sophia,8
Sisymbrium strictissimum,1511
Sisyrinchium anceps,3
Sisyrinchium angustifolium,2237
Sisyrinchium apiculatum,2
Sisyrinchium atlanticum,678
Sisyrinchium bermudiana,319
Sisyrinchium bermudiana forma gramineum,319
Sisyrinchium bermudiana var. gramineum,319
Sisyrinchium corymbosum,1
Sisyrinchium dichotomum,6
Sisyrinchium gramineum,10
Sisyrinchium graminoides,74
Sisyrinchium iridifolium,119
Sisyrinchium laxum,8
Sisyrinchium longifolium,2
Sisyrinchium miamiense,16
Sisyrinchium montanum,2300
Sisyrinchium mucronatum var. atlanticum,1
Sisyrinchium nanum,2
Sisyrinchium recurvatum,2
Sisyrinchium striatum,332
Sisyrinchium strictum,21
Sisyrinchium tenellum,4
Smelowskia calycina,401
Smilacina liliacea,1
Smilacina sessilifolia,8
Smilacina stellata,708
Smilacina stellata var. crassa,4
Smilacina stellata var. sessilifolia,62
Smilax canariensis,31
Smilax excelsa,118
Sobralia macrantha,363
Solanum adventitium,9
Solanum ajanhuiri,473
Solanum alatum,540
Solanum aloysiaefolium,577
Solanum americanum,11961
Solanum americanum subsp. nodiflorum,26
Solanum americanum var. nodiflorum,26
Solanum americanum var. patulum,10
Solanum andigena,2
Solanum andigena subsp. argentinum,2
Solanum andigena var. carhuas,2
Solanum andigena var. columbianum,2
Solanum andigena var. hairuru,2
Solanum approximatum,2
Solanum asperolanatum,1179
Solanum calvum,3
Solanum campylacanthum,2356
Solanum chaucha,3
Solanum chenopodioides,4692
Solanum cornutum,49
Solanum crenatodentataum,19734
Solanum curtipes,7
Solanum decipiens,287
Solanum douglasii,2951
Solanum durangoense,2
Solanum emulans,800
Solanum estradae,3
Solanum fontanesianum,1
Solanum gollmeri,6
Solanum gracile,10
Solanum gracilius,1
Solanum hispidum,301
Solanum humile,38
Solanum inconspicuum,1
Solanum indicum,116
Solanum inops,1
Solanum isabellii,6
Solanum juvenale,103
Solanum luteum,94
Solanum luteum ssp. alatum,19
Solanum luteum subsp. alatum,19
Solanum luteum var. luteum,25
Solanum maioranthum,1
Solanum mamilliferum,1
Solanum mammosum,498
Solanum merrillianum,2
Solanum nigrum,137471
Solanum nigrum var. americanum,10
Solanum nigrum var. douglasii,2
Solanum nigrum var. villosum,1
Solanum nodiflorum,1820
Solanum nodiflorum subsp. nutans,9
Solanum nodiflorum var. acuminatum,1
Solanum oleraceum,1
Solanum oligospermum,1
Solanum ottonis,12
Solanum parviflorum,1
Solanum photeinocarpum,67
Solanum phureja,38
Solanum pilcomayense,213
Solanum prionopterum,1
Solanum pseudogracile,19
Solanum ptychanthum,712
Solanum pulchrilobum,1
Solanum purpuratum,1
Solanum pygmaeum,118
Solanum quitoense,458
Solanum rostratum,4768
Solanum rybinii,4
Solanum sciaphilum,6
Solanum seaforthianum,1889
Solanum seaforthianum var. disjunctum,61
Solanum stenotomum,15
Solanum stenotomum forma ari-chuwa,1
Solanum sublobatum,407
Solanum subspatulatum,1
Solanum sylvestre,1
Solanum tenellum,3
Solanum tenuifolium,1
Solanum triangulare,12
Solanum triflorum,4321
Solanum tuberosum,12856
Solanum tuberosum subsp. andigena,219
Solanum villosum,3474
Solanum villosum subsp. alatum,15
Solanum wendlandii,411
Solenanthus lanatus,17
Solenostemon scutellarioides,110
Solidago canadensis,108447
Solidago mexicana,106
Solidago rugosa,2969
Solidago sempervirens,4937
Solidago sempervirens subsp. mexicana,2
Solidago sempervirens var. mexicana,2
Solidago x niederederi,9
Soliva anthemifolia,78
Soliva mutisii,107
Soliva pterosperma,523
Soliva sessilis,2720
Soliva stolonifera,12
Soliva valdiviana,17
Sollya fusiformis,2
Sollya heterophylla,19
Sonchus arvensis,138866
Sonchus wightianus,50
Sophia sophia,1
Sorbus arbutifolia var. atropurpurea,1
Sorghum aterrimum,2
Sorghum bicolor subsp. drummondii,176
Sorghum bicolor var. drummondii,176
Sorghum drummondii,168
Sorghum halepense var. sudanense,1
Sorghum sudanense,45
Sorghum vulgare var. drummondii,2
Sparaxis fragrans,32
Sparganium glomeratum,3949
Spartina anglica,16965
Spartina densiflora,268
Spartina densiflora subvar. pauper,268
Spartina juncea,7
Spartina juncea subvar. americana,7
Spartina maritima,1613
Spartina patens,1022
Spartina patens var. juncea,5
Spartina patens var. monogyna,1
Spartina stricta,18
Spartina townsendii var. anglica,350
Spartina versicolor,2074
Spartium junceum,25772
Spergella saginoides,2
Spergula leiosperma,370
Spergula morisonii,22329
Spergula salina,5
Spergularia canina var. leiosperma,13
Spergularia canina var. salina,5
Spergularia dillenii var. leiosperma,9
Spergularia leiosperma,3
Spergularia marina,18731
Spergularia neglecta,3
Spergularia neglecta var. genuina,3
Spergularia neglecta var. salina,3
Spergularia rubra,62909
Spergularia rubra var. perennans,2
Spergularia salina,1037
Spergularia salina var. genuina,1037
Spergularia salina var. leiosperma,1037
Spermacoce bartlingiana,40
Spermacoce latifolia,721
Sphaeralcea bonariensis,198
Sphaeralcea cisplatina,2
Sphaeralcea miniata,49
Sphaerophysa salsula,356
Sphenoclea dalzielii,15
Sphenoclea zeylanica,1383
Spilanthes uliginosa,50
Spinacia turkestanica,79
Spiraea chamaedryfolia,3563
Spiraea filipendula,26
Spiraea rubra,6
Spiraea ulmaria,11
Spondias macrocarpa,54
Spondias purpurea,1984
Spondias venulosa,244
Sporobolus affinis,2
Sporobolus africanus,10153
Sporobolus argutus,16
Sporobolus capensis,21
Sporobolus indicus var. capensis,34
Sporobolus patens,11
Sporobolus pulvinatus,55
Sporobolus pumilus,212
Sporobolus pyramidatus,1346
Stachys arvensis,28202
Stachys arvensis var. bermudiana,1
Stachys byzantina,8060
Stachys cretica,350
Stachys grandiflora,3
Stachys italica,2
Stachys macrantha,104
Stachys officinalis,945
Stachys olympica,4
Stachytarpheta cayennensis,2911
Stachytarpheta cayennensis forma albiflora,13
Stachytarpheta dichotoma,26
Stachytarpheta friedrichsthalii,36
Stachytarpheta guatemalensis,33
Stachytarpheta guatemalensis forma albiflora,1
Stachytarpheta indica,424
Stachytarpheta jamaicensis,2954
Stachytarpheta jamaicensis forma atrocoerulea,4
Stachytarpheta tabascana,3
Stachytarpheta urticifolia,1048
Stachytarpheta urticifolia forma albiflora,1048
Steironema ciliatum,48
Steironema ciliatum var. occidentale,2
Stellaria aquatica,11013
Stellaria cupaniana,336
Stellaria hebecalyx,174
Stellaria media subsp. cupaniana,13
Stenactis annua,682
Stenactis ramosa,2
Stenactis strigosa,98
Stenochlaena palustris,906
Stenolobium caeruleum,1
Sterculia foetida,173
Sternbergia lutea,2061
Stipa arguens,1
Stipa brachychaeta,19
Stipa capensis,3278
Stipa eminens,320
Stipa filiculmis,7
Stipa formicarum,2
Stipa humilis,16
Stipa hymenoides,286
Stipa neesiana,39
Stipa neesiana var. hirsuta,1
Stipa papposa,22
Stipa poeppigiana,5
Stipa retorta,74
Stipa splendens,211
Stipa tenacissima,8979
Stipa tenuis,8
Stipa tortilis,32
Striga asiatica,947
Striga aspera,245
Striga densiflora,8
Striga hermonthica,979
Striga lutea,45
Strobilanthes alternata,3
Strobilanthes hamiltoniana,139
Strobilanthes maculata,53
Suaeda acuminata,118
Swainsona salsula,23
Swida amomum,24
Symphyotrichum × salignum,5276
Symphyotrichum dumosum,844
Symphyotrichum dumosum var. strictior,24
Symphyotrichum dumosum var. subulifolium,44
Symphyotrichum lateriflorum,2993
Symphyotrichum lateriflorum var. angustifolium,3
Symphyotrichum lateriflorum var. hirsuticaule,3
Symphyotrichum lateriflorum var. horizontale,17
Symphyotrichum lateriflorum var. tenuipes,2
Symphyotrichum novi-belgii,5437
Symphyotrichum patulum,35
Symphyotrichum tradescantii,206
Symphyotrichum versicolor,495
Symphytum ibiricum,5
Symphytum officinale,209109
Symphytum officinale ssp. uliginosum,2
Symphytum officinale var. officinale,15210
Symphytum tauricum,101
Synadenium grantii,47
Synadenium umbellatum,1
Syntherisma pruriens,1
Syzygium floribundum,799
Syzygium grande,17
Tacsonia mollissima,1
Taeniatherum asperum,9
Taeniatherum caput-medusae,7036
Tagetes erecta,9467
Tagetes patula,1452
Tagetes remotiflora,148
Tagetes signata,3
Tagetes tenuifolia,915
Talinum chrysanthum,16
Talinum fruticosum,657
Talinum paniculatum,3344
Talinum paniculatum var. paniculatum,12
Talinum paniculatum var. sarmentosum,5
Talinum patens,36
Talinum reflexum,1
Talinum sarmentosum,1
Talinum spathulatum,1
Talipariti tiliaceum,232
Tamarix aphylla,3866
Tamarix articulata,1
Tamarix brachystylis,1
Tamarix canariensis,2197
Tamarix chinensis,1134
Tamarix esperanzana,4
Tamarix gallica,7648
Tamarix gallica var. agrigentina,7648
Tamarix gallica var. sardoa,7648
Tamarix juniperina,40
Tamarix pentandra,66
Tamarix ramosissima,5756
Tamarix riojana,1
Tanacetum balsamita,413
Tanacetum boreale,7
Tanacetum corymbosum,21175
Tanacetum macrophyllum,730
Tanacetum millefolium,991
Tanacetum parthenium,49049
Tanacetum vulgare,250129
Tanacetum vulgare var. crispum,479
Taraxacum abietifolium,69
Taraxacum acroglossum,571
Taraxacum acutangulum,155
Taraxacum acutifidum,92
Taraxacum acutum,26
Taraxacum aequabile,5
Taraxacum aequilobum,1980
Taraxacum aequisectum,47
Taraxacum affine,3
Taraxacum agaurum,80
Taraxacum alatum,3222
Taraxacum ammophilum,4
Taraxacum amoemum,13
Taraxacum amphilobum,14
Taraxacum amplum,1417
Taraxacum ancistrolobum,1044
Taraxacum angustisectum,1
Taraxacum angustisquameum,2232
Taraxacum aphanochroum,120
Taraxacum armeniacum,1
Taraxacum arrhenii,104
Taraxacum atripictum,3
Taraxacum atroglaucum,1
Taraxacum atrovirens,21
Taraxacum aurosulum,183
Taraxacum beckeri,11
Taraxacum biformatum,141
Taraxacum biforme,417
Taraxacum borgvallii,463
Taraxacum brachycranum,9
Taraxacum brachyglossum,600
Taraxacum bracteatum,999
Taraxacum brakelii,2
Taraxacum braunblanquetii,44
Taraxacum brevisectum,12
Taraxacum caloschistum,449
Taraxacum campylodes,28631
Taraxacum canaliculatum,324
Taraxacum canorubens,14
Taraxacum canoviride,68
Taraxacum canulum,84
Taraxacum capnocarpum,16
Taraxacum castaneum,3
Taraxacum catalanum,16
Taraxacum caudulatum,306559
Taraxacum chlorodes,78
Taraxacum chloroleucum,1
Taraxacum chloroticum,3
Taraxacum christiansenii,78
Taraxacum ciliatum,13
Taraxacum commixtum,291
Taraxacum commutatum,3
Taraxacum comtulum,69
Taraxacum copidophyllum,508
Taraxacum cordatum,1885
Taraxacum corniculatum,19
Taraxacum crispifolium,81
Taraxacum croceiflorum,1154
Taraxacum cyanolepis,743
Taraxacum cyclocentrum,1
Taraxacum dahlii,30
Taraxacum dahlstedtii,395
Taraxacum danubium,7
Taraxacum decipiens,493
Taraxacum degelii,23
Taraxacum dens-leonis,43
Taraxacum dens-leonis var. commune,43
Taraxacum densilobum,69
Taraxacum dentosum,143
Taraxacum detonsum,7
Taraxacum devians,1
Taraxacum dilaceratum,178
Taraxacum dilatatum,558
Taraxacum dilutisquameum,17
Taraxacum disseminatum,116
Taraxacum dissimile,126
Taraxacum divulsum,3
Taraxacum dunense,135
Taraxacum duplidens,50
Taraxacum ekmanii,1850
Taraxacum erythrospermum,6447
Taraxacum eurylobum,4
Taraxacum expallidiforme,1409
Taraxacum explicatum,85
Taraxacum falcatum,244
Taraxacum falciferum,50
Taraxacum fasciatum,2371
Taraxacum firmulifolium,4
Taraxacum firmum,23
Taraxacum flexile,2
Taraxacum florstroemii,272
Taraxacum friesii,68
Taraxacum fulviforme,340
Taraxacum fulvum,955
Taraxacum gasparinii,306406
Taraxacum geminatum,639
Taraxacum gibberum,7
Taraxacum glauciniforme,70
Taraxacum glaucinum,299
Taraxacum glossocentrum,195
Taraxacum gotlandicum,729
Taraxacum gracilens,29
Taraxacum gracillimum,1
Taraxacum grootii,10
Taraxacum haematicum,759
Taraxacum haematiforme,309497
Taraxacum haematopus,68
Taraxacum hamatum,3010
Taraxacum haraldii,7
Taraxacum hemicyclum,2052
Taraxacum hepaticolor,9
Taraxacum heterophyllum,24
Taraxacum hispanicum,405
Taraxacum holmboei,1
Taraxacum huelphersianum,181
Taraxacum insigne,309
Taraxacum intercedens,608
Taraxacum intermedium,315
Taraxacum interruptum,351
Taraxacum interveniens,847
Taraxacum intricatum,1
Taraxacum involucratum,252
Taraxacum islandicum,12
Taraxacum isophyllum,1279
Taraxacum isthmicola,256
Taraxacum kjellmannii,404
Taraxacum kurdiciforme,1
Taraxacum kurdicum,1
Taraxacum laciniosifrons,220
Taraxacum laciniosum,154
Taraxacum lacinulatum,345
Taraxacum lacistophylloides,170
Taraxacum lacistophyllum,625
Taraxacum laeticolor,420
Taraxacum laetiforme,52
Taraxacum laetum,555
Taraxacum laevigatum,1779
Taraxacum laevigatum var. coloratum,1779
Taraxacum laevigatum var. decipiens,1779
Taraxacum laevigatum var. normale,1779
Taraxacum langeanum,588
Taraxacum latilobum,3
Taraxacum latisectum,89
Taraxacum latispinum,306920
Taraxacum latissimum,557
Taraxacum lepidum,84
Taraxacum leptaleum,10
Taraxacum leptocarpum,1
Taraxacum leptodon,518
Taraxacum limbatum,1075
Taraxacum linguatifrons,48
Taraxacum linguatum,72
Taraxacum lingulatum,2177
Taraxacum longisectum,11
Taraxacum longisquameum,1435
Taraxacum lucidum,592
Taraxacum lunare,43
Taraxacum macranthum,4
Taraxacum maculatum,120
Taraxacum maderense,53
Taraxacum magnobliquum,2
Taraxacum marginatum,44
Taraxacum marginellum,310
Taraxacum marklundii,559
Taraxacum maurophyllum,41
Taraxacum melanthoides,140
Taraxacum mexicanum,7
Taraxacum microlobum,234
Taraxacum mimulum,340
Taraxacum miniatum,6
Taraxacum molybdinum,11
Taraxacum monspeliense,1
Taraxacum montesignum,8
Taraxacum mucronatum,279
Taraxacum multidentatum,4
Taraxacum multilobum,276
Taraxacum naeviferum,3
Taraxacum nemorum,11
Taraxacum obliquilobum,2141
Taraxacum oblongatum,467
Taraxacum obscurans,11
Taraxacum obtusulum,49
Taraxacum occidentale,20
Taraxacum officinale,278407
Taraxacum officinale subsp. vulgare,9
Taraxacum officinale var. collinum,278407
Taraxacum officinale var. compactum,278407
Taraxacum officinale var. corniculatum,278407
Taraxacum officinale var. genuinum,278407
Taraxacum officinale var. intermedium,278407
Taraxacum officinale var. laevigatum,2
Taraxacum officinale var. pratense,278407
Taraxacum officinale var. taraxacoides,278407
Taraxacum officinale var. typicum,278407
Taraxacum olitorium,47
Taraxacum onychodontum,46
Taraxacum orphnocephalum,15
Taraxacum ostenfeldii,1836
Taraxacum oxoniense,705
Taraxacum oxyodon,2
Taraxacum pachylobum,153
Taraxacum pallescens,190
Taraxacum pallidilateritium,13
Taraxacum pallidipes,513
Taraxacum pallidulum,33
Taraxacum palustre,1380
Taraxacum palustre var. vulgare,2
Taraxacum pannucium,665
Taraxacum pannulatiforme,105
Taraxacum pannulatum,224
Taraxacum parnassicum,501
Taraxacum parvilobum,1
Taraxacum parvuliceps,11
Taraxacum patens,385
Taraxacum pectinatiforme,2298
Taraxacum perminiatum,9
Taraxacum perssonii,70
Taraxacum piceatum,2453
Taraxacum pindicola,13
Taraxacum planum,1703
Taraxacum plumbeum,104
Taraxacum polyodon,1529
Taraxacum polyschistum,71
Taraxacum praecox,199
Taraxacum praeradians,328
Taraxacum privum,386
Taraxacum procerisquameum,45
Taraxacum proximiforme,34
Taraxacum proximum,707
Taraxacum pruinatum,10
Taraxacum psammophilum,72
Taraxacum pseudocastaneum,21
Taraxacum pseudodunense,2
Taraxacum pseudofulvum,9
Taraxacum pseudohamatum,913
Taraxacum pseudolacistophyllum,10
Taraxacum pseudoproximum,6
Taraxacum pulcherrimum,24
Taraxacum pulchrifolium,19
Taraxacum purpureocornutum,5
Taraxacum purpureomarginatum,7
Taraxacum purpureum,639
Taraxacum pycnolobum,116
Taraxacum raunkiaeri,108
Taraxacum recurvum,408
Taraxacum reflectens,1
Taraxacum remotijugum,1
Taraxacum remotilobum,81
Taraxacum repletum,16
Taraxacum retroflexum,1379
Taraxacum retzii,9
Taraxacum rhodolepis,43
Taraxacum rhodopodum,141
Taraxacum ruberulum,42
Taraxacum rubicundum,3852
Taraxacum rubrisquameum,98
Taraxacum sagittipotens,114
Taraxacum saphycraspedum,31
Taraxacum sarcophyllum,2
Taraxacum scanicum,678
Taraxacum schizophyllum,2
Taraxacum scotiniforme,46
Taraxacum scotinum,318
Taraxacum sellandii,1119
Taraxacum semiglobosum,628
Taraxacum sempervivum,306363
Taraxacum septentrionale,97
Taraxacum silesiacum,309
Taraxacum simile,62
Taraxacum sinuatum,186
Taraxacum speciosum,149
Taraxacum spilophylloides,16
Taraxacum spilophyllum,56
Taraxacum squamulosum,119
Taraxacum stellare,1
Taraxacum stenacrum,247
Taraxacum stenoschistum,704
Taraxacum stereodes,155
Taraxacum subcanescens,70
Taraxacum subcyanolepis,226
Taraxacum subdissimile,8
Taraxacum subexpallidum,205
Taraxacum subhamatum,1231
Taraxacum subhuelphersianum,423
Taraxacum subintegrum,70
Taraxacum sublaciniosum,35
Taraxacum sublaeticolor,877
Taraxacum sublutescens,37
Taraxacum subpallescens,3
Taraxacum subpenicilliforme,81
Taraxacum subpraticola,82
Taraxacum subundulatum,160
Taraxacum sundbergii,92
Taraxacum taeniatum,411
Taraxacum tanyolobum,35
Taraxacum tanyphyllum,233
Taraxacum taraxacoides,41
Taraxacum taraxacoides var. laevigatum,41
Taraxacum taraxacum,5
Taraxacum taraxacum subsp. genuinum,5
Taraxacum taraxacum var. cordigerum,5
Taraxacum taraxacum var. corniculatum,5
Taraxacum taraxacum var. erythrospermum,5
Taraxacum tenellisquamum,49
Taraxacum tenuilobum,414
Taraxacum tenuisquameum,4
Taraxacum thracicum,17
Taraxacum tortilobum,1331
Taraxacum triangulare,178
Taraxacum trilobatum,524
Taraxacum turcicum,3
Taraxacum turfosum,185
Taraxacum undulatiforme,77
Taraxacum undulatum,331
Taraxacum vagans,1
Taraxacum valens,304
Taraxacum vastisectum,351
Taraxacum vulgare,1178
Taraxacum vulgare subsp. erythrospermum,1
Taraxacum vulgare var. genuinum,1178
Taraxacum westhoffii,1
Taraxacum xanthostigmum,1370
Taraxacum xerophilum,14
Tarenaya hassleriana,495
Tectona grandis,6407
Teline monspessulana,280
Teloxys aristata,60
Teloxys botrys,15
Tephrosia candida,262
Tephrosia vogelii,410
Teruncias arvensis,19
Tetragonocalamus quadrangularis,16
Thacla natans,128
Thalia dealbata,166
Thalictrum collinum,25
Thalictrum delavayi,430
Thalictrum hultenii,1
Thalictrum minus,27107
Thalictrum minus ssp. kemense,258
Thalictrum minus ssp. minus,1787
Thalictrum minus var. minus,1787
Thalictrum simplex,7191
Thamnocalamus tessellatus,152
Thapsia villosa,7502
Thelypteris parasitica,384
Themeda arguens,609
Themeda frondosa,2
Thesium refractum,507
Thevetia neriifolia,68
Thevetia peruviana,979
Thevetia thevetia,1
Thladiantha cordifolia,197
Thlaspi arvense,81230
Thlaspi caerulescens subsp. brachypetalum,20
Thlaspi macrophyllum,9
Thlaspi perfoliatum,12229
Thunbergia laurifolia,132
Thymelaea gussonei,26
Thymelaea passerina,3829
Thymus arcticus,1
Thymus drucei,5060
Thymus odoratissimus,93
Thymus praecox ssp. arcticus,143
Thymus pulegioides,102360
Thymus serpyllum,31297
Thymus serpyllum ssp. chamaedrys,67
Thymus serpyllum var. albus,1
Tiarella cordifolia,2925
Tiarella cordifolia var. austrina,2
Tiarella cordifolia var. collina,16
Tiarella cordifolia var. cordifolia,1
Tiarella wherryi,6
Tibouchina herbacea,261
Tibouchina urvilleana,1043
Tinantia erecta,261
Tinantia fugax,9
Tiniaria japonica,29
Tissa marina,3
Tissa rubra,1
Tithymalus esula,9
Tolpis barbata,9208
Tolpis umbellata,2378
Toona ciliata,2196
Toona ciliata ssp. ciliata,2
Toona ciliata ssp. ciliata var. australis,9
Toona ciliata var. australis,9
Toona sinensis,304
Tordylium apulum,3274
Torilis japonica,131374
Torilis ucranica,13
Torresia odorata,1
Toxicodendron radicans,16900
Toxicodendron succedaneum,658
Trachomitum venetum,32
Trachynia distachya,522
Trachypogon angustifolius,24
Trachypogon canescens,1
Trachypogon dissoluta,1
Trachypogon karwinskyi,1
Trachypogon ligularis,10
Trachypogon montufari,185
Trachypogon montufarii,183
Trachypogon montufarii var. mollis,2
Trachypogon montufarii var. montufarii,1
Trachypogon montupari,2
Trachypogon palmeri,6
Trachypogon plumosus,553
Trachypogon plumosus var. montufarii,1
Trachypogon polymorphus,9
Trachypogon polymorphus subvar. dactyloides,9
Trachypogon polymorphus subvar. gracilis,9
Trachypogon polymorphus subvar. mollis,9
Trachypogon polymorphus subvar. secundus,9
Trachypogon ramosus,1
Trachypogon rigidifolius,1
Trachypogon secundus,359
Trachypogon spicatus,2125
Tradescantia cerinthoides,122
Tragus australianus,2196
Trianthema portulacastrum,2403
Trichocoronis rivularis,15
Trifolium angulatum,26
Trifolium angustifolium,19768
Trifolium argutum,318
Trifolium baeticum,12
Trifolium borysthenicum,9
Trifolium bracteatum,2
Trifolium constantinopolitanum,55
Trifolium diffusum,1008
Trifolium expansum,2
Trifolium fontanum,7
Trifolium isthmocarpum,149
Trifolium lappaceum,3008
Trifolium lappaceum var. brachyodon,3008
Trifolium ligusticum,2900
Trifolium medium,144942
Trifolium medium var. sarosiense,1
Trifolium montanum,61371
Trifolium mutabile,25
Trifolium occidentale,2077
Trifolium ochroleucon,13831
Trifolium phleoides,170
Trifolium pratense,682091
Trifolium pratense subsp. eupratense,711615
Trifolium pratense subsp. nivale,1430
Trifolium pratense var. album,17
Trifolium pratense var. americanum,26
Trifolium pratense var. collinum,7
Trifolium pratense var. expansum,47
Trifolium pratense var. frigidum,12
Trifolium pratense var. genuinum,682091
Trifolium pratense var. microphyllum,2
Trifolium pratense var. nivale,1430
Trifolium pratense var. sativum,1848
Trifolium pratense var. spontaneum,17
Trifolium repens,832329
Trifolium repens subsp. typicum,832329
Trifolium repens var. biasolettii,19
Trifolium repens var. genuinum,832329
Trifolium repens var. giganteum,6
Trifolium repens var. repens,19493
Trifolium sativum,18
Trifolium strictum,2351
Triglochin scilloides,405
Trigonella maritima,25
Trigonella monspeliaca,2014
Trimorpha,2
Triodia decumbens,18
Tripidium ravennae,1719
Triplaris americana,1044
Tripleurospermum inodorum,149952
Tripleurospermum perforata,8189
Tripleurospermum tenuifolium,32
Tripsacum dactyloides,2007
Tripsacum dactyloides subsp. hispidum,181
Tripsacum dactyloides var. occidentale,7
Tripsacum latifolium,85
Tristagma uniflora,462
Triticum boeoticum ssp. thaoudar,2
Triticum carthlicum,8
Triticum cereale,1
Triticum cereale forma duplofuscum,1
Triticum cereale forma multicaule,1
Triticum cereale forma vulgare,1
Triticum cereale subsp. eucereale,1
Triticum cereale subvar. fuscum,1
Triticum cereale var. monstrosum,1
Triticum cereale var. typicum,1
Triticum cristatum,1
Triticum cylindricum,43
Triticum infestum,1
Triticum repens,77
Triticum repens var. aristatum,1
Triticum sylvaticum,7
Triumfetta bogotensis,642
Tropaeolum pentaphyllum,107
Tropaeolum polyphyllum,57
Tulipa saxatilis,44
Tulipa sylvestris,13807
Tunica prolifera,58
Turgenia latifolia,2502
Typha shuttleworthii,906
Typha x glauca,2445
Typhoides arundinacea,1921
Ulex europaeus,168868
Ulva ohnoi,68
Ulva pertusa,684
Ulva reticulata,294
Ulva rigida,1831
Umbilicus rupestris,52195
Undaria pinnatifida,1714
